"userId";"rs";"type";"id";"ep";"title"
224;"SKIP";"FILM";146;"";"Film: The Hit List"
224;"SKIP";"SERIE";221;"E8";"Serie: Sexless S1E8"
224;"SKIP";"FILM";305;"";"Film: Caught Up"
224;"SKIP";"SERIE";338;"E1";"Serie: The BET Life Of... S2E1"
332;"READ";"SERIE";230;"E1";"Serie: Chef Julian S1E1"
332;"READ";"SERIE";230;"E2";"Serie: Chef Julian S1E2"
332;"READ";"SERIE";230;"E3";"Serie: Chef Julian S1E3"
332;"READ";"SERIE";230;"E4";"Serie: Chef Julian S1E4"
332;"READ";"SERIE";230;"E5";"Serie: Chef Julian S1E5"
332;"READ";"SERIE";230;"E1";"Serie: Chef Julian S2E1"
332;"READ";"SERIE";230;"E2";"Serie: Chef Julian S2E2"
332;"READ";"SERIE";230;"E3";"Serie: Chef Julian S2E3"
332;"SKIP";"FILM";184;"";"Film: The Brothers"
332;"READ";"SERIE";230;"E4";"Serie: Chef Julian S2E4"
332;"READ";"SERIE";230;"E5";"Serie: Chef Julian S2E5"
332;"READ";"SERIE";230;"E6";"Serie: Chef Julian S2E6"
332;"READ";"SERIE";230;"E7";"Serie: Chef Julian S2E7"
332;"READ";"SERIE";230;"E8";"Serie: Chef Julian S2E8"
332;"SKIP";"SERIE";310;"E5";"Serie: From the bottom up S1E5"
461;"SKIP";"SERIE";230;"E1";"Serie: Chef Julian S1E1"
461;"READ";"SERIE";230;"E1";"Serie: Chef Julian S2E1"
461;"READ";"SERIE";230;"E2";"Serie: Chef Julian S2E2"
461;"READ";"SERIE";230;"E3";"Serie: Chef Julian S2E3"
461;"READ";"SERIE";230;"E4";"Serie: Chef Julian S2E4"
461;"READ";"SERIE";230;"E5";"Serie: Chef Julian S2E5"
461;"READ";"SERIE";230;"E6";"Serie: Chef Julian S2E6"
461;"READ";"SERIE";230;"E7";"Serie: Chef Julian S2E7"
461;"READ";"SERIE";230;"E8";"Serie: Chef Julian S2E8"
461;"SKIP";"SERIE";221;"E1";"Serie: Sexless S1E1"
461;"READ";"SERIE";221;"E1";"Serie: Sexless S2E1"
461;"READ";"SERIE";221;"E2";"Serie: Sexless S2E2"
461;"READ";"SERIE";221;"E3";"Serie: Sexless S2E3"
461;"READ";"SERIE";221;"E4";"Serie: Sexless S2E4"
461;"READ";"SERIE";221;"E5";"Serie: Sexless S2E5"
461;"READ";"SERIE";221;"E6";"Serie: Sexless S2E6"
461;"READ";"SERIE";221;"E7";"Serie: Sexless S2E7"
461;"READ";"SERIE";221;"E8";"Serie: Sexless S2E8"
461;"READ";"SERIE";221;"E9";"Serie: Sexless S2E9"
461;"READ";"SERIE";230;"E2";"Serie: Chef Julian S1E2"
597;"READ";"SERIE";381;"E1";"Serie: Hawthorne: infirmière en chef S1E1"
597;"READ";"SERIE";381;"E2";"Serie: Hawthorne: infirmière en chef S1E2"
597;"READ";"SERIE";381;"E3";"Serie: Hawthorne: infirmière en chef S1E3"
597;"READ";"SERIE";381;"E4";"Serie: Hawthorne: infirmière en chef S1E4"
597;"READ";"SERIE";381;"E5";"Serie: Hawthorne: infirmière en chef S1E5"
597;"READ";"SERIE";381;"E6";"Serie: Hawthorne: infirmière en chef S1E6"
597;"READ";"SERIE";381;"E7";"Serie: Hawthorne: infirmière en chef S1E7"
597;"READ";"SERIE";381;"E8";"Serie: Hawthorne: infirmière en chef S1E8"
597;"SKIP";"SERIE";125;"E2";"Serie: Balthazar S1E2"
597;"SKIP";"SERIE";125;"E1";"Serie: Balthazar S1E1"
597;"READ";"SERIE";125;"E4";"Serie: Balthazar S1E4"
597;"READ";"SERIE";381;"E9";"Serie: Hawthorne: infirmière en chef S1E9"
597;"READ";"SERIE";381;"E10";"Serie: Hawthorne: infirmière en chef S1E10"
597;"READ";"SERIE";381;"E1";"Serie: Hawthorne: infirmière en chef S2E1"
597;"READ";"SERIE";381;"E2";"Serie: Hawthorne: infirmière en chef S2E2"
597;"READ";"SERIE";381;"E3";"Serie: Hawthorne: infirmière en chef S2E3"
597;"SKIP";"FILM";;"";""
597;"SKIP";"SERIE";145;"E14";"Serie: The Boondocks S1E14"
597;"SKIP";"FILM";;"";""
597;"SKIP";"SERIE";145;"E15";"Serie: The Boondocks S1E15"
597;"READ";"FILM";;"";""
597;"READ";"SERIE";145;"E13";"Serie: The Boondocks S1E13"
597;"READ";"SERIE";145;"E2";"Serie: The Boondocks S1E2"
597;"READ";"FILM";;"";""
597;"READ";"FILM";145;"";"Film: The Boondocks"
597;"READ";"SERIE";145;"E1";"Serie: The Boondocks S1E1"
597;"READ";"FILM";;"";""
597;"READ";"SERIE";145;"E3";"Serie: The Boondocks S1E3"
597;"READ";"FILM";298;"";"Film: Madea Tough Love"
597;"READ";"SERIE";380;"E3";"Serie: Le Spectaculaire Spider-Man S2E3"
597;"READ";"SERIE";380;"E3";"Serie: Le Spectaculaire Spider-Man S1E3"
597;"SKIP";"FILM";142;"";"Film: Breakin' all the rules"
597;"SKIP";"SERIE";125;"E3";"Serie: Balthazar S1E3"
597;"SKIP";"SERIE";125;"E7";"Serie: Balthazar S1E7"
597;"SKIP";"SERIE";125;"E8";"Serie: Balthazar S1E8"
597;"SKIP";"SERIE";125;"E9";"Serie: Balthazar S1E9"
597;"READ";"SERIE";125;"E11";"Serie: Balthazar S1E11"
597;"READ";"SERIE";125;"E12";"Serie: Balthazar S1E12"
597;"READ";"SERIE";125;"E13";"Serie: Balthazar S1E13"
597;"SKIP";"SERIE";125;"E14";"Serie: Balthazar S1E14"
597;"SKIP";"SERIE";125;"E15";"Serie: Balthazar S1E15"
597;"SKIP";"SERIE";125;"E16";"Serie: Balthazar S1E16"
597;"SKIP";"SERIE";125;"E17";"Serie: Balthazar S1E17"
597;"SKIP";"SERIE";125;"E18";"Serie: Balthazar S1E18"
597;"SKIP";"SERIE";125;"E19";"Serie: Balthazar S1E19"
597;"READ";"SERIE";125;"E20";"Serie: Balthazar S1E20"
597;"SKIP";"SERIE";125;"E22";"Serie: Balthazar S1E22"
597;"READ";"SERIE";125;"E21";"Serie: Balthazar S1E21"
597;"READ";"SERIE";125;"E23";"Serie: Balthazar S1E23"
597;"SKIP";"SERIE";125;"E24";"Serie: Balthazar S1E24"
597;"READ";"SERIE";125;"E25";"Serie: Balthazar S1E25"
597;"SKIP";"SERIE";125;"E26";"Serie: Balthazar S1E26"
597;"SKIP";"SERIE";125;"E27";"Serie: Balthazar S1E27"
597;"SKIP";"SERIE";125;"E48";"Serie: Balthazar S1E48"
597;"SKIP";"SERIE";125;"E36";"Serie: Balthazar S1E36"
597;"SKIP";"SERIE";125;"E35";"Serie: Balthazar S1E35"
597;"SKIP";"SERIE";125;"E41";"Serie: Balthazar S1E41"
597;"SKIP";"SERIE";125;"E28";"Serie: Balthazar S1E28"
597;"SKIP";"SERIE";27;"E2";"Serie: MOUK S1E2"
597;"READ";"SERIE";27;"E5";"Serie: MOUK S1E5"
597;"READ";"SERIE";27;"E4";"Serie: MOUK S1E4"
597;"READ";"SERIE";27;"E6";"Serie: MOUK S1E6"
597;"SKIP";"SERIE";27;"E8";"Serie: MOUK S1E8"
597;"READ";"SERIE";27;"E9";"Serie: MOUK S1E9"
597;"READ";"SERIE";29;"E2";"Serie: Les gnoufs S1E2"
597;"SKIP";"SERIE";29;"E5";"Serie: Les gnoufs S1E5"
597;"READ";"SERIE";29;"E1";"Serie: Les gnoufs S1E1"
614;"READ";"FILM";36;"";"Film: 24 Hour Love"
614;"READ";"SERIE";276;"E10";"Serie: The Westbrooks S1E10"
614;"SKIP";"FILM";241;"";"Film: The Village of Peace"
614;"READ";"SERIE";119;"E19";"Serie: Adams Apples S1E19"
614;"READ";"SERIE";119;"E20";"Serie: Adams Apples S1E20"
614;"READ";"SERIE";119;"E21";"Serie: Adams Apples S1E21"
614;"READ";"SERIE";302;"E1";"Serie: Shirley Souagnon Show S1E1"
614;"READ";"SERIE";332;"E1";"Serie: Caribbean's Next Top Model S1E1"
614;"READ";"FILM";202;"";"Film: Rêve sans faim"
614;"READ";"FILM";126;"";"Film: Last flight to Abuja"
614;"READ";"SERIE";326;"E1";"Serie: Ma famille S1E1"
614;"READ";"SERIE";326;"E2";"Serie: Ma famille S1E2"
614;"READ";"SERIE";326;"E3";"Serie: Ma famille S1E3"
614;"READ";"SERIE";326;"E4";"Serie: Ma famille S1E4"
614;"READ";"SERIE";326;"E5";"Serie: Ma famille S1E5"
614;"SKIP";"SERIE";326;"E1";"Serie: Ma famille S2E1"
614;"READ";"SERIE";326;"E2";"Serie: Ma famille S2E2"
614;"READ";"SERIE";326;"E3";"Serie: Ma famille S2E3"
614;"READ";"SERIE";326;"E4";"Serie: Ma famille S2E4"
614;"READ";"SERIE";322;"E1";"Serie: C’est la Vie S1E1"
614;"SKIP";"SERIE";322;"E2";"Serie: C’est la Vie S1E2"
614;"SKIP";"SERIE";132;"E1";"Serie: New beginnings S1E1"
614;"READ";"SERIE";326;"E5";"Serie: Ma famille S2E5"
614;"READ";"SERIE";326;"E6";"Serie: Ma famille S2E6"
614;"READ";"SERIE";326;"E7";"Serie: Ma famille S2E7"
614;"READ";"SERIE";326;"E8";"Serie: Ma famille S2E8"
614;"READ";"SERIE";326;"E9";"Serie: Ma famille S2E9"
614;"READ";"SERIE";326;"E10";"Serie: Ma famille S2E10"
614;"READ";"SERIE";128;"E3";"Serie: Hello Cupid S1E3"
614;"READ";"SERIE";128;"E4";"Serie: Hello Cupid S1E4"
614;"SKIP";"SERIE";128;"E5";"Serie: Hello Cupid S1E5"
614;"READ";"SERIE";128;"E6";"Serie: Hello Cupid S1E6"
614;"SKIP";"SERIE";35;"E1";"Serie: Shuga S1E1"
614;"READ";"SERIE";128;"E7";"Serie: Hello Cupid S1E7"
614;"READ";"SERIE";128;"E8";"Serie: Hello Cupid S1E8"
614;"READ";"SERIE";128;"E9";"Serie: Hello Cupid S1E9"
614;"SKIP";"SERIE";26;"E4";"Serie: Mann and Wife S1E4"
614;"READ";"SERIE";353;"E1";"Serie: Blackish S1E1"
614;"SKIP";"SERIE";353;"E2";"Serie: Blackish S1E2"
614;"READ";"SERIE";326;"E1";"Serie: Ma famille S3E1"
614;"READ";"SERIE";326;"E2";"Serie: Ma famille S3E2"
614;"SKIP";"FILM";298;"";"Film: Madea Tough Love"
614;"READ";"SERIE";326;"E3";"Serie: Ma famille S3E3"
614;"READ";"SERIE";326;"E4";"Serie: Ma famille S3E4"
614;"READ";"FILM";264;"";"Film: Devil in the detail"
614;"READ";"SERIE";326;"E5";"Serie: Ma famille S3E5"
614;"READ";"SERIE";326;"E6";"Serie: Ma famille S3E6"
614;"READ";"SERIE";326;"E7";"Serie: Ma famille S3E7"
671;"SKIP";"SERIE";230;"E1";"Serie: Chef Julian S1E1"
671;"READ";"SERIE";327;"E1";"Serie: Teenager - Le Geep S1E1"
671;"READ";"SERIE";327;"E2";"Serie: Teenager - Le Geep S1E2"
671;"READ";"SERIE";327;"E3";"Serie: Teenager - Le Geep S1E3"
671;"SKIP";"SERIE";327;"E4";"Serie: Teenager - Le Geep S1E4"
671;"READ";"SERIE";327;"E5";"Serie: Teenager - Le Geep S1E5"
671;"READ";"SERIE";327;"E6";"Serie: Teenager - Le Geep S1E6"
671;"READ";"SERIE";327;"E7";"Serie: Teenager - Le Geep S1E7"
671;"READ";"SERIE";327;"E8";"Serie: Teenager - Le Geep S1E8"
671;"READ";"SERIE";327;"E9";"Serie: Teenager - Le Geep S1E9"
671;"READ";"SERIE";327;"E10";"Serie: Teenager - Le Geep S1E10"
671;"READ";"SERIE";327;"E11";"Serie: Teenager - Le Geep S1E11"
671;"READ";"SERIE";327;"E12";"Serie: Teenager - Le Geep S1E12"
671;"READ";"SERIE";327;"E13";"Serie: Teenager - Le Geep S1E13"
671;"READ";"SERIE";327;"E14";"Serie: Teenager - Le Geep S1E14"
671;"READ";"SERIE";327;"E15";"Serie: Teenager - Le Geep S1E15"
671;"READ";"SERIE";327;"E16";"Serie: Teenager - Le Geep S1E16"
671;"READ";"SERIE";327;"E17";"Serie: Teenager - Le Geep S1E17"
671;"READ";"SERIE";327;"E18";"Serie: Teenager - Le Geep S1E18"
671;"READ";"SERIE";327;"E19";"Serie: Teenager - Le Geep S1E19"
671;"READ";"SERIE";327;"E20";"Serie: Teenager - Le Geep S1E20"
671;"READ";"SERIE";327;"E21";"Serie: Teenager - Le Geep S1E21"
671;"READ";"SERIE";327;"E22";"Serie: Teenager - Le Geep S1E22"
671;"READ";"SERIE";327;"E23";"Serie: Teenager - Le Geep S1E23"
671;"READ";"SERIE";327;"E24";"Serie: Teenager - Le Geep S1E24"
671;"READ";"SERIE";327;"E25";"Serie: Teenager - Le Geep S1E25"
671;"READ";"SERIE";327;"E26";"Serie: Teenager - Le Geep S1E26"
671;"SKIP";"FILM";;"";""
671;"READ";"SERIE";300;"E14";"Serie: The Xperiment S1E14"
957;"READ";"SERIE";221;"E1";"Serie: Sexless S2E1"
957;"SKIP";"SERIE";221;"E2";"Serie: Sexless S2E2"
957;"SKIP";"SERIE";221;"E3";"Serie: Sexless S2E3"
957;"READ";"SERIE";230;"E1";"Serie: Chef Julian S2E1"
957;"READ";"SERIE";230;"E2";"Serie: Chef Julian S2E2"
957;"SKIP";"SERIE";230;"E3";"Serie: Chef Julian S2E3"
957;"READ";"SERIE";230;"E4";"Serie: Chef Julian S2E4"
957;"READ";"SERIE";230;"E5";"Serie: Chef Julian S2E5"
957;"READ";"SERIE";230;"E6";"Serie: Chef Julian S2E6"
957;"READ";"SERIE";230;"E7";"Serie: Chef Julian S2E7"
957;"READ";"SERIE";230;"E8";"Serie: Chef Julian S2E8"
1007;"SKIP";"SERIE";230;"E7";"Serie: Chef Julian S2E7"
1007;"SKIP";"SERIE";230;"E8";"Serie: Chef Julian S2E8"
1007;"READ";"SERIE";353;"E22";"Serie: Blackish S1E22"
1007;"READ";"SERIE";353;"E23";"Serie: Blackish S1E23"
1007;"SKIP";"SERIE";353;"E24";"Serie: Blackish S1E24"
1007;"SKIP";"SERIE";353;"E12";"Serie: Blackish S1E12"
1007;"SKIP";"SERIE";221;"E1";"Serie: Sexless S2E1"
1007;"SKIP";"SERIE";381;"E1";"Serie: Hawthorne: infirmière en chef S1E1"
1007;"READ";"SERIE";381;"E2";"Serie: Hawthorne: infirmière en chef S1E2"
1007;"READ";"SERIE";381;"E3";"Serie: Hawthorne: infirmière en chef S1E3"
1007;"READ";"SERIE";381;"E4";"Serie: Hawthorne: infirmière en chef S1E4"
1007;"READ";"SERIE";381;"E5";"Serie: Hawthorne: infirmière en chef S1E5"
1007;"READ";"SERIE";381;"E6";"Serie: Hawthorne: infirmière en chef S1E6"
1007;"SKIP";"SERIE";332;"E1";"Serie: Caribbean's Next Top Model S1E1"
1007;"SKIP";"SERIE";381;"E7";"Serie: Hawthorne: infirmière en chef S1E7"
1007;"READ";"SERIE";381;"E8";"Serie: Hawthorne: infirmière en chef S1E8"
1007;"READ";"SERIE";381;"E9";"Serie: Hawthorne: infirmière en chef S1E9"
1007;"SKIP";"SERIE";381;"E10";"Serie: Hawthorne: infirmière en chef S1E10"
1007;"READ";"SERIE";381;"E1";"Serie: Hawthorne: infirmière en chef S2E1"
1007;"SKIP";"SERIE";381;"E2";"Serie: Hawthorne: infirmière en chef S2E2"
1007;"SKIP";"SERIE";381;"E3";"Serie: Hawthorne: infirmière en chef S2E3"
1007;"SKIP";"SERIE";381;"E4";"Serie: Hawthorne: infirmière en chef S2E4"
1007;"SKIP";"SERIE";381;"E5";"Serie: Hawthorne: infirmière en chef S2E5"
1007;"READ";"SERIE";381;"E6";"Serie: Hawthorne: infirmière en chef S2E6"
1007;"SKIP";"SERIE";221;"E8";"Serie: Sexless S1E8"
1007;"READ";"SERIE";381;"E7";"Serie: Hawthorne: infirmière en chef S2E7"
1007;"READ";"SERIE";381;"E8";"Serie: Hawthorne: infirmière en chef S2E8"
1007;"SKIP";"SERIE";381;"E9";"Serie: Hawthorne: infirmière en chef S2E9"
1007;"READ";"SERIE";381;"E10";"Serie: Hawthorne: infirmière en chef S2E10"
1007;"READ";"SERIE";381;"E1";"Serie: Hawthorne: infirmière en chef S3E1"
1007;"READ";"SERIE";381;"E2";"Serie: Hawthorne: infirmière en chef S3E2"
1007;"READ";"SERIE";381;"E3";"Serie: Hawthorne: infirmière en chef S3E3"
1007;"READ";"SERIE";381;"E4";"Serie: Hawthorne: infirmière en chef S3E4"
1007;"READ";"SERIE";381;"E5";"Serie: Hawthorne: infirmière en chef S3E5"
1007;"READ";"SERIE";381;"E6";"Serie: Hawthorne: infirmière en chef S3E6"
1007;"READ";"SERIE";381;"E7";"Serie: Hawthorne: infirmière en chef S3E7"
1007;"READ";"SERIE";381;"E8";"Serie: Hawthorne: infirmière en chef S3E8"
1007;"READ";"SERIE";381;"E9";"Serie: Hawthorne: infirmière en chef S3E9"
1007;"READ";"SERIE";381;"E10";"Serie: Hawthorne: infirmière en chef S3E10"
1110;"SKIP";"SERIE";353;"E1";"Serie: Blackish S1E1"
1110;"READ";"SERIE";353;"E2";"Serie: Blackish S1E2"
1110;"SKIP";"SERIE";353;"E3";"Serie: Blackish S1E3"
1110;"SKIP";"SERIE";353;"E4";"Serie: Blackish S1E4"
1110;"SKIP";"SERIE";353;"E5";"Serie: Blackish S1E5"
1110;"READ";"SERIE";353;"E6";"Serie: Blackish S1E6"
1110;"SKIP";"SERIE";353;"E7";"Serie: Blackish S1E7"
1110;"SKIP";"FILM";151;"";"Film: Steppin' 2"
1110;"SKIP";"FILM";307;"";"Film: A Day In The Life"
1110;"SKIP";"FILM";296;"";"Film: Out Of Sync"
1175;"READ";"FILM";152;"";"Film: Motives 2 - Retribution"
1175;"READ";"FILM";307;"";"Film: A Day In The Life"
1175;"READ";"FILM";165;"";"Film: Money Train"
1175;"READ";"FILM";248;"";"Film: Romeo Must Die"
1175;"READ";"FILM";187;"";"Film: Devil in a Blue Dress"
1175;"READ";"FILM";189;"";"Film: Love and a Bullet"
1175;"READ";"FILM";155;"";"Film: This Christmas"
1175;"READ";"FILM";178;"";"Film: The Gospel"
1175;"READ";"FILM";246;"";"Film: New Jack City"
1191;"SKIP";"SERIE";326;"E1";"Serie: Ma famille S1E1"
1191;"SKIP";"FILM";113;"";"Film: Fair Game"
1191;"READ";"FILM";242;"";"Film: Between Friends"
1191;"READ";"FILM";53;"";"Film: Where's the Love ?"
1191;"READ";"FILM";150;"";"Film: First Sunday"
1191;"SKIP";"FILM";166;"";"Film: Poetic Justice"
1218;"SKIP";"FILM";53;"";"Film: Where's the Love ?"
1218;"READ";"SERIE";119;"E1";"Serie: Adams Apples S1E1"
1218;"SKIP";"SERIE";239;"E6";"Serie: Love Thy Sister S1E6"
1293;"READ";"SERIE";332;"E1";"Serie: Caribbean's Next Top Model S1E1"
1293;"SKIP";"FILM";204;"";"Film: BET en direct"
1293;"READ";"FILM";277;"";"Film: Scorned"
1293;"SKIP";"SERIE";381;"E1";"Serie: Hawthorne: infirmière en chef S1E1"
1477;"READ";"SERIE";230;"E2";"Serie: Chef Julian S2E2"
1477;"READ";"SERIE";230;"E3";"Serie: Chef Julian S2E3"
1477;"READ";"SERIE";230;"E4";"Serie: Chef Julian S2E4"
1477;"READ";"SERIE";230;"E5";"Serie: Chef Julian S2E5"
1477;"READ";"SERIE";230;"E6";"Serie: Chef Julian S2E6"
1477;"READ";"SERIE";230;"E7";"Serie: Chef Julian S2E7"
1477;"READ";"SERIE";230;"E8";"Serie: Chef Julian S2E8"
1477;"READ";"SERIE";221;"E1";"Serie: Sexless S1E1"
1477;"READ";"SERIE";221;"E2";"Serie: Sexless S1E2"
1477;"READ";"SERIE";221;"E3";"Serie: Sexless S1E3"
1477;"READ";"SERIE";221;"E4";"Serie: Sexless S1E4"
1477;"READ";"SERIE";123;"E7";"Serie: Before 30 S1E7"
1477;"READ";"SERIE";123;"E5";"Serie: Before 30 S1E5"
1477;"READ";"SERIE";123;"E4";"Serie: Before 30 S1E4"
1477;"READ";"SERIE";295;"E12";"Serie: Soeurs ennemies S1E12"
1477;"READ";"SERIE";332;"E5";"Serie: Caribbean's Next Top Model S1E5"
1477;"READ";"SERIE";35;"E1";"Serie: Shuga S1E1"
1477;"READ";"SERIE";35;"E2";"Serie: Shuga S1E2"
1477;"SKIP";"SERIE";35;"E3";"Serie: Shuga S1E3"
1477;"READ";"SERIE";35;"E1";"Serie: Shuga S2E1"
1477;"READ";"SERIE";35;"E2";"Serie: Shuga S2E2"
1477;"READ";"SERIE";35;"E3";"Serie: Shuga S2E3"
1477;"READ";"SERIE";35;"E4";"Serie: Shuga S2E4"
1477;"READ";"SERIE";35;"E5";"Serie: Shuga S2E5"
1477;"READ";"SERIE";35;"E6";"Serie: Shuga S2E6"
1477;"READ";"SERIE";35;"E1";"Serie: Shuga S3E1"
1477;"READ";"SERIE";35;"E2";"Serie: Shuga S3E2"
1477;"READ";"SERIE";35;"E3";"Serie: Shuga S3E3"
1477;"READ";"SERIE";35;"E4";"Serie: Shuga S3E4"
1477;"READ";"SERIE";35;"E5";"Serie: Shuga S3E5"
1477;"READ";"SERIE";35;"E6";"Serie: Shuga S3E6"
1477;"READ";"SERIE";35;"E7";"Serie: Shuga S3E7"
1477;"READ";"SERIE";35;"E8";"Serie: Shuga S3E8"
1477;"READ";"SERIE";35;"E1";"Serie: Shuga S4E1"
1477;"READ";"SERIE";35;"E2";"Serie: Shuga S4E2"
1477;"READ";"SERIE";35;"E3";"Serie: Shuga S4E3"
1477;"READ";"SERIE";35;"E4";"Serie: Shuga S4E4"
1477;"READ";"SERIE";35;"E5";"Serie: Shuga S4E5"
1477;"READ";"SERIE";35;"E6";"Serie: Shuga S4E6"
1477;"SKIP";"SERIE";367;"E1";"Serie: Ackee & Saltfish S1E1"
1477;"READ";"FILM";304;"";"Film: Alaskaland"
1527;"READ";"SERIE";221;"E1";"Serie: Sexless S2E1"
1527;"READ";"SERIE";221;"E2";"Serie: Sexless S2E2"
1527;"READ";"SERIE";221;"E3";"Serie: Sexless S2E3"
1527;"READ";"SERIE";221;"E4";"Serie: Sexless S2E4"
1527;"READ";"SERIE";221;"E5";"Serie: Sexless S2E5"
1527;"READ";"SERIE";221;"E6";"Serie: Sexless S2E6"
1527;"READ";"SERIE";221;"E7";"Serie: Sexless S2E7"
1527;"SKIP";"SERIE";221;"E8";"Serie: Sexless S2E8"
1527;"READ";"SERIE";221;"E9";"Serie: Sexless S2E9"
1527;"READ";"SERIE";230;"E2";"Serie: Chef Julian S2E2"
1527;"READ";"SERIE";230;"E1";"Serie: Chef Julian S2E1"
1527;"READ";"SERIE";230;"E3";"Serie: Chef Julian S2E3"
1527;"READ";"SERIE";230;"E4";"Serie: Chef Julian S2E4"
1527;"READ";"SERIE";230;"E5";"Serie: Chef Julian S2E5"
1527;"READ";"SERIE";230;"E6";"Serie: Chef Julian S2E6"
1527;"READ";"SERIE";230;"E7";"Serie: Chef Julian S2E7"
1527;"READ";"SERIE";230;"E8";"Serie: Chef Julian S2E8"
1579;"READ";"SERIE";353;"E1";"Serie: Blackish S1E1"
1579;"READ";"SERIE";353;"E2";"Serie: Blackish S1E2"
1579;"READ";"SERIE";353;"E3";"Serie: Blackish S1E3"
1579;"READ";"SERIE";353;"E4";"Serie: Blackish S1E4"
1579;"READ";"SERIE";353;"E5";"Serie: Blackish S1E5"
1579;"READ";"SERIE";353;"E6";"Serie: Blackish S1E6"
1579;"READ";"SERIE";353;"E7";"Serie: Blackish S1E7"
1579;"READ";"SERIE";353;"E8";"Serie: Blackish S1E8"
1579;"READ";"SERIE";353;"E9";"Serie: Blackish S1E9"
1579;"READ";"SERIE";353;"E10";"Serie: Blackish S1E10"
1579;"READ";"SERIE";353;"E11";"Serie: Blackish S1E11"
1579;"READ";"SERIE";353;"E12";"Serie: Blackish S1E12"
1579;"READ";"SERIE";353;"E13";"Serie: Blackish S1E13"
1579;"READ";"SERIE";353;"E14";"Serie: Blackish S1E14"
1579;"READ";"SERIE";353;"E15";"Serie: Blackish S1E15"
1579;"READ";"SERIE";353;"E16";"Serie: Blackish S1E16"
1579;"READ";"SERIE";353;"E17";"Serie: Blackish S1E17"
1579;"READ";"SERIE";353;"E18";"Serie: Blackish S1E18"
1579;"READ";"SERIE";353;"E19";"Serie: Blackish S1E19"
1579;"READ";"SERIE";353;"E20";"Serie: Blackish S1E20"
1579;"READ";"SERIE";353;"E21";"Serie: Blackish S1E21"
1579;"READ";"SERIE";353;"E22";"Serie: Blackish S1E22"
1579;"READ";"SERIE";353;"E23";"Serie: Blackish S1E23"
1579;"READ";"SERIE";353;"E24";"Serie: Blackish S1E24"
1579;"READ";"SERIE";326;"E1";"Serie: Ma famille S1E1"
1579;"READ";"SERIE";326;"E2";"Serie: Ma famille S1E2"
1579;"READ";"SERIE";326;"E3";"Serie: Ma famille S1E3"
1579;"READ";"SERIE";326;"E1";"Serie: Ma famille S2E1"
1579;"READ";"SERIE";326;"E2";"Serie: Ma famille S2E2"
1579;"READ";"SERIE";326;"E3";"Serie: Ma famille S2E3"
1579;"READ";"SERIE";326;"E4";"Serie: Ma famille S2E4"
1579;"SKIP";"SERIE";326;"E5";"Serie: Ma famille S2E5"
1579;"READ";"SERIE";326;"E6";"Serie: Ma famille S2E6"
1579;"READ";"SERIE";326;"E7";"Serie: Ma famille S2E7"
1579;"SKIP";"SERIE";326;"E8";"Serie: Ma famille S2E8"
1579;"READ";"SERIE";326;"E9";"Serie: Ma famille S2E9"
1579;"SKIP";"SERIE";326;"E10";"Serie: Ma famille S2E10"
1579;"READ";"SERIE";326;"E1";"Serie: Ma famille S3E1"
1579;"READ";"SERIE";321;"E1";"Serie: Papa Nzenu conte l'Afrique S1E1"
1579;"READ";"SERIE";321;"E2";"Serie: Papa Nzenu conte l'Afrique S1E2"
1579;"READ";"SERIE";321;"E3";"Serie: Papa Nzenu conte l'Afrique S1E3"
1579;"READ";"SERIE";321;"E4";"Serie: Papa Nzenu conte l'Afrique S1E4"
1579;"READ";"SERIE";321;"E5";"Serie: Papa Nzenu conte l'Afrique S1E5"
1579;"READ";"SERIE";321;"E6";"Serie: Papa Nzenu conte l'Afrique S1E6"
1579;"READ";"SERIE";145;"E1";"Serie: The Boondocks S1E1"
1579;"READ";"FILM";145;"";"Film: The Boondocks"
1579;"READ";"FILM";;"";""
1579;"READ";"SERIE";145;"E2";"Serie: The Boondocks S1E2"
1579;"SKIP";"FILM";;"";""
1579;"SKIP";"SERIE";145;"E3";"Serie: The Boondocks S1E3"
1579;"READ";"FILM";149;"";"Film: Obsessed"
1579;"SKIP";"SERIE";31;"E1";"Serie: Venus vs. Mars S1E1"
1579;"READ";"SERIE";119;"E1";"Serie: Adams Apples S1E1"
1579;"SKIP";"SERIE";119;"E2";"Serie: Adams Apples S1E2"
1579;"READ";"SERIE";119;"E3";"Serie: Adams Apples S1E3"
1579;"READ";"SERIE";377;"E1";"Serie: Marvel Anime: X-Men S1E1"
1579;"READ";"SERIE";377;"E2";"Serie: Marvel Anime: X-Men S1E2"
1579;"READ";"SERIE";377;"E3";"Serie: Marvel Anime: X-Men S1E3"
1579;"READ";"SERIE";377;"E4";"Serie: Marvel Anime: X-Men S1E4"
1579;"READ";"SERIE";377;"E5";"Serie: Marvel Anime: X-Men S1E5"
1579;"SKIP";"SERIE";377;"E6";"Serie: Marvel Anime: X-Men S1E6"
1579;"READ";"SERIE";377;"E7";"Serie: Marvel Anime: X-Men S1E7"
1579;"READ";"SERIE";377;"E8";"Serie: Marvel Anime: X-Men S1E8"
1579;"READ";"SERIE";377;"E9";"Serie: Marvel Anime: X-Men S1E9"
1579;"READ";"SERIE";377;"E10";"Serie: Marvel Anime: X-Men S1E10"
